"rowid","date","stkpt","operation","workcentre","rm","rmissqty","pnum","rcno","prcno","partissued","qtyrejected","partreceived","inv","heat","lot","coil","rsn","username","ip","created"
"682444","2023-02-25","FG For Invoicing",,,,"0.0000","29195704","U12223-19377","DC-U1D22-2309704","0","0","4000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 16:27:06"
"682445","2023-02-25","FG For Invoicing",,,,"0.0000","29195704","U12223-19377","DC-U1D22-2309704","4000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 16:27:06"
"681762","2023-02-24","FG For Invoicing",,,,"0.0000","29195298","U12223-19280","DC-U1D22-2309252","0","0","240",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 17:07:39"
"681763","2023-02-24","FG For Invoicing",,,,"0.0000","29195298","U12223-19280","DC-U1D22-2309252","240","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 17:07:39"
"683150","2023-02-27","FG For Invoicing",,,,"0.0000","29195298","U12223-19432","DC-U1D22-2309252","0","0","240",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 15:56:34"
"683151","2023-02-27","FG For Invoicing",,,,"0.0000","29195298","U12223-19432","DC-U1D22-2309252","240","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 15:56:34"
"683492","2023-02-28","PAINTSHOP",,,,"0.0000","29194395",,"DC-U1D22-2310270","0","0","974",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:47"
"683493","2023-02-28","PAINTSHOP",,,,"0.0000","29194395","N2023000313","DC-U1D22-2310270","974","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:47"
"683246","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19455","DC-U1D22-2308295","0","0","354",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:45:18"
"683247","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19455","DC-U1D22-2308295","354","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:45:18"
"683218","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308532","0","0","1046",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:50"
"683219","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308532","1046","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:50"
"683220","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308550","0","0","620",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:57"
"683221","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308550","620","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:38:57"
"683248","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19455","DC-U1D22-2308573","0","0","798",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:45:29"
"683249","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19455","DC-U1D22-2308573","798","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:45:29"
"683222","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308789","0","0","334",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:39:05"
"683223","2023-02-27","FG For Invoicing",,,,"0.0000","29194394","U12223-19447","DC-U1D22-2308789","334","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:39:05"
"683187","2023-02-27","PAINTSHOP",,,,"0.0000","29194058",,"DC-U1D22-2306019","0","0","421",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 16:16:02"
"683188","2023-02-27","PAINTSHOP",,,,"0.0000","29194058","N2023000309","DC-U1D22-2306019","421","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 16:16:02"
"683295","2023-02-27","FG For Invoicing",,,,"0.0000","29194058","U12223-19463","DC-U1D22-2306019","0","0","421",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:56:05"
"683296","2023-02-27","FG For Invoicing",,,,"0.0000","29194058","U12223-19463","DC-U1D22-2306019","421","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:56:05"
"683272","2023-02-27","PAINTSHOP",,,,"0.0000","29194058",,"DC-U1D22-2306061","0","0","972",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 16:52:02"
"683273","2023-02-27","PAINTSHOP",,,,"0.0000","29194058","N2023000310","DC-U1D22-2306061","972","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 16:52:02"
"683297","2023-02-27","FG For Invoicing",,,,"0.0000","29194058","U12223-19463","DC-U1D22-2306061","0","0","227",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:56:13"
"683298","2023-02-27","FG For Invoicing",,,,"0.0000","29194058","U12223-19463","DC-U1D22-2306061","227","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:56:13"
"683239","2023-02-27","FG For Invoicing",,,,"0.0000","29193862","U12223-19453","DC-U1D22-2309926","0","0","2000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:43:26"
"683240","2023-02-27","FG For Invoicing",,,,"0.0000","29193862","U12223-19453","DC-U1D22-2309926","2000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:43:27"
"682360","2023-02-25","FG For Invoicing",,,,"0.0000","29193862","U12223-19363","DC-U1D22-2310080","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:38:03"
"682361","2023-02-25","FG For Invoicing",,,,"0.0000","29193862","U12223-19363","DC-U1D22-2310080","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:38:03"
"681326","2023-02-24","PAINTSHOP",,,,"0.0000","29193862",,"DC-U1D22-2310124","0","0","3494",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:06:24"
"681327","2023-02-24","PAINTSHOP",,,,"0.0000","29193862","N2023000239","DC-U1D22-2310124","3494","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:06:24"
"681666","2023-02-24","FG For Invoicing",,,,"0.0000","29193862","U12223-19268","DC-U1D22-2310124","0","0","100",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:53:46"
"681667","2023-02-24","FG For Invoicing",,,,"0.0000","29193862","U12223-19268","DC-U1D22-2310124","100","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:53:46"
"681705","2023-02-24","FG For Invoicing",,,,"0.0000","29193862","U12223-19275","DC-U1D22-2310124","0","0","2000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:08:34"
"681706","2023-02-24","FG For Invoicing",,,,"0.0000","29193862","U12223-19275","DC-U1D22-2310124","2000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:08:34"
"683502","2023-02-28","PAINTSHOP",,,,"0.0000","29193862",,"DC-U1D22-2310264","0","0","1765",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:36:41"
"683503","2023-02-28","PAINTSHOP",,,,"0.0000","29193862","N2023000318","DC-U1D22-2310264","1765","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:36:41"
"681724","2023-02-24","FG For Invoicing",,,,"0.0000","29192719","U12223-19279","DC-U1D22-2309784","0","0","223",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:37:26"
"681725","2023-02-24","FG For Invoicing",,,,"0.0000","29192719","U12223-19279","DC-U1D22-2309784","223","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:37:26"
"681726","2023-02-24","FG For Invoicing",,,,"0.0000","29192719","U12223-19279","DC-U1D22-2309810","0","0","2277",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:37:35"
"681727","2023-02-24","FG For Invoicing",,,,"0.0000","29192719","U12223-19279","DC-U1D22-2309810","2277","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:37:35"
"682953","2023-02-27","PAINTSHOP",,,,"0.0000","29192719",,"DC-U1D22-2310233","0","0","889",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:18:15"
"682954","2023-02-27","PAINTSHOP",,,,"0.0000","29192719","N2023000297","DC-U1D22-2310233","889","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:18:15"
"683490","2023-02-28","PAINTSHOP",,,,"0.0000","29192719",,"DC-U1D22-2310269","0","0","3079",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:25"
"683491","2023-02-28","PAINTSHOP",,,,"0.0000","29192719","N2023000312","DC-U1D22-2310269","3079","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:25"
"682371","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19365","DC-U1D22-2310072","0","0","159",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:40:04"
"682372","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19365","DC-U1D22-2310072","159","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:40:04"
"683243","2023-02-27","FG For Invoicing",,,,"0.0000","29192718","U12223-19454","DC-U1D22-2310072","0","0","449",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:44:13"
"683244","2023-02-27","FG For Invoicing",,,,"0.0000","29192718","U12223-19454","DC-U1D22-2310072","449","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:44:13"
"681320","2023-02-24","PAINTSHOP",,,,"0.0000","29192718",,"DC-U1D22-2310121","0","0","3003",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:04:27"
"681321","2023-02-24","PAINTSHOP",,,,"0.0000","29192718","N2023000236","DC-U1D22-2310121","3003","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:04:27"
"681662","2023-02-24","FG For Invoicing",,,,"0.0000","29192718","U12223-19266","DC-U1D22-2310121","0","0","1500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:52:19"
"681663","2023-02-24","FG For Invoicing",,,,"0.0000","29192718","U12223-19266","DC-U1D22-2310121","1500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 15:52:19"
"681374","2023-02-24","PAINTSHOP",,,,"0.0000","29192718",,"DC-U1D22-2310145","0","0","3591",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:18:55"
"681375","2023-02-24","PAINTSHOP",,,,"0.0000","29192718","N2023000259","DC-U1D22-2310145","3591","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:18:55"
"681707","2023-02-24","FG For Invoicing",,,,"0.0000","29192718","U12223-19276","DC-U1D22-2310145","0","0","2500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:09:15"
"681708","2023-02-24","FG For Invoicing",,,,"0.0000","29192718","U12223-19276","DC-U1D22-2310145","2500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:09:15"
"682368","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19365","DC-U1D22-2310145","0","0","1091",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:39:57"
"682369","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19365","DC-U1D22-2310145","1091","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:39:57"
"682010","2023-02-25","PAINTSHOP",,,,"0.0000","29192718",,"DC-U1D22-2310178","0","0","3051",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:53:10"
"682011","2023-02-25","PAINTSHOP",,,,"0.0000","29192718","N2023000277","DC-U1D22-2310178","3051","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:53:10"
"682329","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19354","DC-U1D22-2310178","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:28:35"
"682330","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19354","DC-U1D22-2310178","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:28:35"
"682363","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19364","DC-U1D22-2310178","0","0","1250",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:38:47"
"682364","2023-02-25","FG For Invoicing",,,,"0.0000","29192718","U12223-19364","DC-U1D22-2310178","1250","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:38:47"
"683241","2023-02-27","FG For Invoicing",,,,"0.0000","29192718","U12223-19454","DC-U1D22-2310178","0","0","801",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:44:01"
"683242","2023-02-27","FG For Invoicing",,,,"0.0000","29192718","U12223-19454","DC-U1D22-2310178","801","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:44:01"
"681348","2023-02-24","PAINTSHOP",,,,"0.0000","29192712",,"DC-U1D22-2310113","0","0","5042",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:12:20"
"681349","2023-02-24","PAINTSHOP",,,,"0.0000","29192712","N2023000249","DC-U1D22-2310113","5042","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:12:20"
"681703","2023-02-24","FG For Invoicing",,,,"0.0000","29192712","U12223-19274","DC-U1D22-2310113","0","0","842",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:08:03"
"681704","2023-02-24","FG For Invoicing",,,,"0.0000","29192712","U12223-19274","DC-U1D22-2310113","842","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:08:03"
"683258","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19459","DC-U1D22-2310113","0","0","1181",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:48:49"
"683259","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19459","DC-U1D22-2310113","1181","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:48:49"
"681381","2023-02-24","PAINTSHOP",,,,"0.0000","29192712",,"DC-U1D22-2310148","0","0","3408",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:20:41"
"681382","2023-02-24","PAINTSHOP",,,,"0.0000","29192712","N2023000262","DC-U1D22-2310148","3408","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:20:41"
"682355","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19362","DC-U1D22-2310148","0","0","145",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:37:32"
"682356","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19362","DC-U1D22-2310148","145","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:37:32"
"682012","2023-02-25","PAINTSHOP",,,,"0.0000","29192712",,"DC-U1D22-2310179","0","0","3605",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:53:32"
"682013","2023-02-25","PAINTSHOP",,,,"0.0000","29192712","N2023000278","DC-U1D22-2310179","3605","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-25 10:53:32"
"682349","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19361","DC-U1D22-2310179","0","0","2500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:36:47"
"682350","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19361","DC-U1D22-2310179","2500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:36:47"
"682353","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19362","DC-U1D22-2310179","0","0","1105",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:37:21"
"682354","2023-02-25","FG For Invoicing",,,,"0.0000","29192712","U12223-19362","DC-U1D22-2310179","1105","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:37:21"
"682939","2023-02-27","PAINTSHOP",,,,"0.0000","29192712",,"DC-U1D22-2310227","0","0","5319",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:15:10"
"682940","2023-02-27","PAINTSHOP",,,,"0.0000","29192712","N2023000291","DC-U1D22-2310227","5319","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:15:10"
"683234","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19451","DC-U1D22-2310227","0","0","1250",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:42:12"
"683235","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19451","DC-U1D22-2310227","1250","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:42:12"
"683237","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19452","DC-U1D22-2310227","0","0","1250",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:42:44"
"683238","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19452","DC-U1D22-2310227","1250","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:42:44"
"683256","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19459","DC-U1D22-2310227","0","0","2819",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:48:33"
"683257","2023-02-27","FG For Invoicing",,,,"0.0000","29192712","U12223-19459","DC-U1D22-2310227","2819","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:48:33"
"683488","2023-02-28","PAINTSHOP",,,,"0.0000","29192712",,"DC-U1D22-2310268","0","0","5095",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:11"
"683489","2023-02-28","PAINTSHOP",,,,"0.0000","29192712","N2023000311","DC-U1D22-2310268","5095","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:34:11"
"683232","2023-02-27","FG For Invoicing",,,,"0.0000","29192710","U12223-19450","DC-U1D22-2309496","0","0","4000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:41:40"
"683233","2023-02-27","FG For Invoicing",,,,"0.0000","29192710","U12223-19450","DC-U1D22-2309496","4000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:41:40"
"682342","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19359","DC-U1D22-2309675","0","0","1671",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:33:33"
"682343","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19359","DC-U1D22-2309675","1671","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:33:33"
"681693","2023-02-24","FG For Invoicing",,,,"0.0000","29192710","U12223-19272","DC-U1D22-2309705","0","0","4000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:06:11"
"681694","2023-02-24","FG For Invoicing",,,,"0.0000","29192710","U12223-19272","DC-U1D22-2309705","4000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:06:11"
"682346","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19360","DC-U1D22-2309745","0","0","4000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:35:56"
"682347","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19360","DC-U1D22-2309745","4000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:35:56"
"682340","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19359","DC-U1D22-2309911","0","0","2329",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:33:24"
"682341","2023-02-25","FG For Invoicing",,,,"0.0000","29192710","U12223-19359","DC-U1D22-2309911","2329","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:33:24"
"681344","2023-02-24","PAINTSHOP",,,,"0.0000","29192710",,"DC-U1D22-2310111","0","0","22578",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:11:33"
"681345","2023-02-24","PAINTSHOP",,,,"0.0000","29192710","N2023000247","DC-U1D22-2310111","22578","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:11:33"
"683254","2023-02-27","FG For Invoicing",,,,"0.0000","29192710","U12223-19458","DC-U1D22-2310111","0","0","11500",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:47:54"
"683255","2023-02-27","FG For Invoicing",,,,"0.0000","29192710","U12223-19458","DC-U1D22-2310111","11500","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:47:54"
"681689","2023-02-24","FG For Invoicing",,,,"0.0000","29192689","U12223-19271","DC-U1D22-2309979","0","0","3000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:05:29"
"681690","2023-02-24","FG For Invoicing",,,,"0.0000","29192689","U12223-19271","DC-U1D22-2309979","3000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-24 16:05:30"
"683224","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19448","DC-U1D22-2309979","0","0","1339",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:39:54"
"683225","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19448","DC-U1D22-2309979","1339","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:39:54"
"683226","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19448","DC-U1D22-2310010","0","0","1661",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:40:09"
"683227","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19448","DC-U1D22-2310010","1661","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:40:09"
"682336","2023-02-25","FG For Invoicing",,,,"0.0000","29192689","U12223-19357","DC-U1D22-2310054","0","0","6000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:30:54"
"682337","2023-02-25","FG For Invoicing",,,,"0.0000","29192689","U12223-19357","DC-U1D22-2310054","6000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:30:54"
"681334","2023-02-24","PAINTSHOP",,,,"0.0000","29192689",,"DC-U1D22-2310127","0","0","12332",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:07:55"
"681335","2023-02-24","PAINTSHOP",,,,"0.0000","29192689","N2023000242","DC-U1D22-2310127","12332","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:07:55"
"682273","2023-02-25","PAINTSHOP",,,,"0.0000","29192689",,"DC-U1D22-2310217","0","0","13702",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-25 14:47:47"
"682274","2023-02-25","PAINTSHOP",,,,"0.0000","29192689","N2023000287","DC-U1D22-2310217","13702","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-25 14:47:47"
"682338","2023-02-25","FG For Invoicing",,,,"0.0000","29192689","U12223-19358","DC-U1D22-2310217","0","0","9000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:32:51"
"682339","2023-02-25","FG For Invoicing",,,,"0.0000","29192689","U12223-19358","DC-U1D22-2310217","9000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:32:51"
"683230","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19449","DC-U1D22-2310217","0","0","3000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:40:56"
"683231","2023-02-27","FG For Invoicing",,,,"0.0000","29192689","U12223-19449","DC-U1D22-2310217","3000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-27 16:40:56"
"682334","2023-02-25","FG For Invoicing",,,,"0.0000","29192593","U12223-19356","DC-U1D22-2309729","0","0","1000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:30:16"
"682335","2023-02-25","FG For Invoicing",,,,"0.0000","29192593","U12223-19356","DC-U1D22-2309729","1000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:30:16"
"681342","2023-02-24","PAINTSHOP",,,,"0.0000","29152796",,"DC-U1D22-2310110","0","0","5893",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-28 10:37:05"
"681343","2023-02-24","PAINTSHOP",,,,"0.0000","29152796","N2023000246","DC-U1D22-2310110","5893","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-28 10:37:10"
"682313","2023-02-25","FG For Invoicing",,,,"0.0000","29152796","U12223-19349","DC-U1D22-2310110","0","0","797",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:21:13"
"682314","2023-02-25","FG For Invoicing",,,,"0.0000","29152796","U12223-19349","DC-U1D22-2310110","797","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-25 15:21:13"
"681366","2023-02-24","PAINTSHOP",,,,"0.0000","29152796",,"DC-U1D22-2310138","0","0","8277",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:16:34"
"681367","2023-02-24","PAINTSHOP",,,,"0.0000","29152796","N2023000255","DC-U1D22-2310138","8277","0","0",,,,,,"VSS UNIT 2","192.168.1.172","2023-02-24 11:16:34"
"682948","2023-02-27","PAINTSHOP",,,,"0.0000","29152796",,"DC-U1D22-2310231","0","0","15306",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:17:24"
"682949","2023-02-27","PAINTSHOP",,,,"0.0000","29152796","N2023000295","DC-U1D22-2310231","15306","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-27 14:17:24"
"683494","2023-02-28","PAINTSHOP",,,,"0.0000","29150311",,"DC-U1D22-2310271","0","0","4374",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:35:02"
"683495","2023-02-28","PAINTSHOP",,,,"0.0000","29150311","N2023000314","DC-U1D22-2310271","4374","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 09:35:02"
"684135","2023-02-28","FG For Invoicing",,,,"0.0000","64271437","U12223-19543","DC-U1D22-2310016","0","0","10000",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 17:16:30"
"684136","2023-02-28","FG For Invoicing",,,,"0.0000","64271437","U12223-19543","DC-U1D22-2310016","10000","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 17:16:30"
"684082","2023-02-28","PAINTSHOP",,,,"0.0000","64151010",,"DC-U1D22-2309004","0","0","1064",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 17:07:16"
"684083","2023-02-28","PAINTSHOP",,,,"0.0000","64151010","N2023000327","DC-U1D22-2309004","1064","0","0",,,,,,"VSS UNIT 2","192.168.1.187","2023-02-28 17:07:16"
"684087","2023-02-28","FG For Invoicing",,,,"0.0000","64151010","U12223-19535","DC-U1D22-2309004","0","0","1850",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 17:07:55"
"684088","2023-02-28","FG For Invoicing",,,,"0.0000","64151010","U12223-19535","DC-U1D22-2309004","1850","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 17:07:55"
"683868","2023-02-28","FG For Invoicing",,,,"0.0000","29375917","U12223-19506","DC-U1D22-2310170","0","0","1657",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 16:03:34"
"683869","2023-02-28","FG For Invoicing",,,,"0.0000","29375917","U12223-19506","DC-U1D22-2310170","1657","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 16:03:34"
"684010","2023-02-28","FG For Invoicing",,,,"0.0000","29375917","U12223-19527","DC-U1D22-2310170","0","0","887",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 16:55:41"
"684011","2023-02-28","FG For Invoicing",,,,"0.0000","29375917","U12223-19527","DC-U1D22-2310170","887","0","0",,,,,,"Saravanan&bala","192.168.1.236","2023-02-28 16:55:41"
